reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,84.52068495750427,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_7x1q9e2i,83.29140329360962
reentrancy_return/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,True,861,4482.240744352341,True,False,False,CashOut(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol_PrivateDeposit,4481.038076162338
reentrancy_return/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,False,0,87.1212260723114,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_gmxarswj,85.84779596328735
reentrancy_return/0x8c7777c45481dba411450c228cb692ac3d550344.sol,True,147,100.2060878276825,True,True,False,CashOut(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x8c7777c45481dba411450c228cb692ac3d550344.sol_ETH_VAULT,98.96336841583252
reentrancy_return/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,False,0,83.05092930793762,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_th3wd_3v,81.8054301738739
reentrancy_return/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,True,147,100.8447937965393,True,True,False,CashOut(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol_ETH_FUND,99.61627173423767
reentrancy_return/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,True,376,167.3295283317566,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol_PENNY_BY_PENNY,166.06079745292664
reentrancy_return/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,False,0,0.7961006164550781,False,False,False,compile error!
reentrancy_return/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,True,147,95.58043456077576,True,True,False,CashOut(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol_Private_Bank,94.34417009353638
reentrancy_return/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,True,159,102.12464451789856,True,False,False,CashOut(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol_PrivateBank,100.87712359428406
reentrancy_return/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,True,147,101.78095436096191,True,True,False,CashOut(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol_ETH_VAULT,100.48915767669678
reentrancy_return/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,True,384,170.5343291759491,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol_MONEY_BOX,169.25328588485718
reentrancy_return/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,False,0,87.4167947769165,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_vj8kw0r7,86.19258260726929
reentrancy_return/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,False,0,85.05283498764038,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_5q4t45uj,83.7678735256195
reentrancy_return/authorization.sol,False,0,0.8268945217132568,False,False,False,NO_1
reentrancy_return/etherbank.sol,True,69,38.50006127357483,True,False,False,withdrawBalance(),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/etherbank.sol_EtherBank,37.26724410057068
reentrancy_return/etherstore.sol,False,0,0.808147668838501,False,False,False,NO_1
reentrancy_return/exteranl_call.sol,False,0,0.840611457824707,False,False,False,compile error!
reentrancy_return/modifier_reentrancy.sol,False,0,0.8421528339385986,False,False,False,NO_1
reentrancy_return/reentrance.sol,True,164,153.6310257911682,True,False,False,withdraw(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/reentrance.sol_Reentrance,152.30468583106995
reentrancy_return/reentrancy_bonus.sol,False,0,104.26800894737244,True,False,False,getFirstWithdrawalBonus(address),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_w1pouz54,103.05531525611877
reentrancy_return/reentrancy_cross_function.sol,True,63,72.05936026573181,True,False,False,withdrawBalance(),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/reentrancy_cross_function.sol_Reentrancy_cross_function,70.88229417800903
reentrancy_return/reentrancy_dao.sol,True,37,54.24033713340759,True,False,False,withdrawAll(),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/reentrancy_dao.sol_ReentrancyDAO,53.046717405319214
reentrancy_return/reentrancy_insecure.sol,False,0,0.8831408023834229,False,False,False,compile error!
reentrancy_return/reentrancy_simple.sol,True,63,80.49543786048889,True,False,False,withdrawBalance(),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/reentrancy_simple.sol_Reentrance,79.26277709007263
reentrancy_return/simple_dao.sol,True,141,98.70097947120667,True,False,False,withdraw(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/simple_dao.sol_SimpleDAO,97.51275610923767

reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,True,210,159.92728209495544,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol_U_BANK,158.62705612182617
reentrancy_return/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,True,210,172.41065120697021,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol_W_WALLET,171.09832239151
reentrancy_return/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,True,210,160.84639811515808,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol_X_WALLET,159.5675253868103
reentrancy_return/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,False,0,133.95248675346375,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_dtbdsg3z,132.69609594345093
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,85.11903738975525,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_zfgif8ec,83.80660319328308
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,91.85353326797485,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_bortr93g,90.5576663017273
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,82.31994986534119,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_ubvpmqq2,80.98804116249084
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,85.01874279975891,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_fvj7gy99,83.72867155075073
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,83.34624457359314,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_3ilb5si1,82.01681804656982
reentrancy_return/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,False,0,39.24527335166931,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_sk08hiw5,37.98778486251831
reentrancy_return/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,False,0,132.64307761192322,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_z0sefhr6,131.36170315742493
reentrancy_return/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,False,0,38.91101598739624,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_ys7wbkz7,37.59459185600281
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,83.24881863594055,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_r527sris,81.9662914276123
reentrancy_return/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,False,0,133.9617087841034,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_ma3xqgl4,132.67807006835938
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,83.0098328590393,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_r7csoebv,81.68107676506042
reentrancy_return/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,False,0,41.13284683227539,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_06jiw37c,39.83716607093811
reentrancy_return/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,True,286,139.86827301979065,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol_DEP_BANK,138.58087062835693
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,87.29193639755249,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_siy7fot2,85.96567821502686
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,83.68185186386108,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_33rs0xm6,82.43003749847412
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,8.107228994369507,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_1ict4gzv,6.842069864273071
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,83.4660210609436,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_m2twzv4q,82.18161129951477
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,277.5128080844879,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_hqq8cmlj,276.31776452064514
reentrancy_return/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,False,0,131.99715542793274,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_7bpueb0p,130.71231055259705
reentrancy_return/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,True,284,130.49129724502563,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol_DEP_BANK,129.29605650901794
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,True,210,94.35830163955688,True,True,False,Collect(uint256),/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol_U_BANK,93.09609174728394
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,79.65025782585144,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_f0x6nif2,78.36848902702332
reentrancy_return/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,False,0,29.129095792770386,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/mcore_j49d_ik4,27.85557246208191


20221127
--------------------------------------------------------------------------------
reentrancy_return/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,True,330,107.5817003250122,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol_PERSONAL_BANK,106.32287502288818
reentrancy_return/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,True,211,98.95425701141357,True,False,False,CashOut(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol_PrivateBank,97.73713970184326
reentrancy_return/0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,True,330,106.8408591747284,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol_ACCURAL_DEPOSIT,105.5695538520813
reentrancy_return/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,True,409,114.55053424835205,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol_PRIVATE_ETH_CELL,113.3155505657196
reentrancy_return/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,True,409,111.17181921005249,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x561eac93c92360949ab1f1403323e6db345cbf31.sol_BANK_SAFE,109.89470434188843
